Date,Open,High,Low,Close,Volume,Currency,Trend,VolumeTrend,AAL,AAPL,AMT,AVY,AWK,BA,BAC,CCL,CNP,EQR,F,FOX,HFC,JNJ,MSFT,NFLX,PFE,PKG,PM,S&P500,WFC,WMT,XOM
2019-03-26,30.51,30.62,29.97,30.21,4583398,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-27,30.27,31.2,30.15,30.94,6406918,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-28,31.01,31.37,30.44,30.9,6687159,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-29,31.14,31.89,30.84,31.76,6980750,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-01,31.98,32.73,31.7,32.35,7438163,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-02,33.04,33.47,32.46,32.99,10406109,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-03,33.22,33.99,33.21,33.71,10047441,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-04,33.96,34.12,33.35,33.93,6192282,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-05,33.97,34.4,33.88,34.06,5164739,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-08,33.64,33.95,33.44,33.88,6219761,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-09,33.37,33.52,32.6,33.31,8119440,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-10,33.76,34.13,33.09,34.02,7159491,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-11,33.99,34.97,33.91,34.81,7352414,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-12,34.99,35.23,34.5,34.69,4610524,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-15,34.65,35.24,33.68,33.75,6390646,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-16,33.96,34.09,33.59,34.03,4498401,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17,34.45,34.72,34.1,34.38,3772085,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,34.43,34.62,33.9,34.37,3318455,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,34.1,34.2,33.42,33.48,3884219,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,33.43,34.18,33.42,33.97,3330172,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-24,33.92,34.49,33.9,33.99,3739803,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-25,34.05,34.25,33.13,33.41,6156450,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,32.15,33.92,32.1,33.06,9623134,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-29,33.51,33.99,33.31,33.77,5558233,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,33.78,34.39,33.55,34.18,5719774,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,34.3,34.59,33.88,33.91,4466584,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-02,33.96,34.85,33.84,33.95,5320302,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-03,34.21,34.9,34.15,34.79,5181566,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-06,34.25,34.77,33.72,34.75,4156800,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-07,34.25,34.33,33.41,33.91,6957759,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-08,33.7,34.38,33.56,33.75,4374098,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09,33.39,34.02,33.06,33.95,4500074,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-10,33.72,34.19,32.94,33.99,4950021,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-13,33.16,33.2,31.98,32.14,7040853,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-14,32.19,32.65,32.01,32.34,5504229,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-15,32.03,32.41,31.55,32.16,4518716,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-16,32.2,32.9,32.02,32.32,4739658,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-17,32.03,32.36,31.69,31.74,4751627,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-20,30.65,31.22,30.22,30.96,7576174,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-21,31.21,31.64,31.13,31.3,4987138,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-22,31.23,31.23,29.81,29.92,10258687,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-23,29.73,29.98,29.31,29.5,11324613,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-24,29.69,29.94,28.98,29.17,5764067,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-28,29.26,29.32,28.5,28.73,8362841,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-29,28.51,28.55,27.92,28.41,6248119,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-30,28.5,28.75,27.99,28.17,4734058,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-31,27.8,27.92,27.11,27.23,7441356,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-03,27.12,27.81,27.02,27.2,6796311,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-04,27.63,29.31,27.5,29.12,10218534,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-05,29.76,30.45,29.46,30.36,8713660,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-06,30.4,30.51,29.88,30.38,5507561,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-07,30.59,31.15,30.43,30.92,4843551,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-10,31.15,31.72,30.71,30.76,5449401,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-11,31.1,31.29,30.51,30.58,3461792,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-12,30.56,31.13,30.45,31.1,5185737,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-13,31.69,33.32,31.41,33.09,10856485,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-14,32.97,33.2,32.22,32.68,6128002,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-17,32.1,32.91,32.1,32.56,3420933,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-18,32.78,33.3,32.42,32.52,3789303,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-19,32.72,33.3,32.51,33.21,5535486,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-20,33.66,33.81,31.9,32.15,8969183,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-21,32.03,32.39,31.51,31.57,7481797,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-24,31.57,31.89,31.31,31.82,8425704,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-25,31.83,32.11,31.24,31.26,6523933,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-26,31.48,31.71,31.07,31.46,4089726,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-27,31.56,32.55,31.42,32.15,4274549,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-28,32.23,32.73,32.16,32.61,5238492,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-01,33.14,33.66,32.53,32.88,8995147,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-02,33.09,33.21,32.03,32.19,4767593,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-03,32.4,32.85,32.35,32.72,2747692,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-05,32.54,32.83,31.95,32.46,2583866,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-08,31.99,32.91,31.98,32.79,5328812,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-09,32.4,32.75,31.93,32.36,5450614,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-10,32.93,33.69,32.59,32.94,8869704,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-11,33.06,33.3,32.82,33.03,6842881,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-12,33.12,33.9,33.0,33.78,5012196,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-15,33.67,33.95,33.42,33.61,3484003,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-16,33.7,34.67,33.7,34.22,6353631,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-17,34.34,34.42,33.11,33.26,5881982,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-18,33.41,33.82,33.11,33.74,3049389,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-19,33.82,34.02,33.06,33.08,4249117,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-22,33.22,33.42,32.85,32.9,4005726,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-23,33.02,33.79,32.57,33.73,4524068,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-24,33.62,34.99,33.62,34.59,7315334,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-25,34.55,34.82,31.58,31.67,13152304,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-26,32.0,32.25,31.16,31.24,7875157,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-29,30.97,31.19,30.54,30.74,6963941,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-30,30.45,30.81,30.21,30.71,5290177,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-31,30.68,31.14,30.27,30.51,6269369,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01,30.43,30.57,29.43,29.84,8012969,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02,29.7,29.81,29.07,29.45,6475919,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-05,28.97,28.97,28.0,28.53,8948917,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06,28.85,29.06,28.02,28.36,6010508,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07,28.0,28.76,27.82,28.63,6771454,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-08,28.81,29.39,28.76,29.08,5028185,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-09,28.85,29.07,28.55,28.78,4031257,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-12,28.5,28.51,27.52,27.64,8014995,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-13,27.62,28.37,27.33,27.51,12996668,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-14,27.05,27.07,26.09,26.1,10104388,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-15,26.2,26.31,25.14,25.41,10112638,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-16,25.62,26.05,25.39,25.79,8886360,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-19,26.2,26.69,26.08,26.1,9035421,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-20,26.08,26.08,25.56,25.83,7660120,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-21,26.06,26.6,26.01,26.42,6227560,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-22,26.46,26.98,26.34,26.53,5958588,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-23,26.27,26.51,25.35,25.42,8910561,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-26,25.9,25.91,25.03,25.19,6728216,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-27,25.27,25.34,24.32,24.45,7504544,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-28,24.41,25.51,24.23,25.33,9080597,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-29,25.79,26.61,25.7,26.32,7210512,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30,26.4,26.83,26.16,26.31,5076364,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03,26.16,26.66,25.95,26.51,6732810,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04,26.66,27.22,26.52,27.0,5657456,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-05,27.45,28.11,27.44,27.69,6256918,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-06,28.16,28.23,27.73,27.79,5791863,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-09,27.79,28.75,27.71,28.44,8561601,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-10,28.28,29.18,28.2,29.12,6377312,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-11,29.16,29.93,28.73,29.76,10842616,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-12,29.67,30.22,29.64,29.94,5808790,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-13,30.2,30.34,29.87,29.95,7131918,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-16,28.56,28.79,27.7,27.77,15507799,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-17,28.02,29.25,27.92,28.64,12735028,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-18,28.55,28.66,28.07,28.6,6175971,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-19,28.63,28.74,28.16,28.3,5125014,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-20,28.2,28.43,27.96,27.99,6975202,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-23,27.71,27.88,27.36,27.5,5394512,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-24,27.62,27.7,26.77,27.0,5585650,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-25,27.13,27.83,27.02,27.44,6399938,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-26,27.57,27.6,26.91,27.19,4859795,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-27,27.01,27.8,26.91,27.01,5209424,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-30,27.35,27.41,26.82,26.97,5146989,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01,27.08,27.66,26.59,26.8,6548778,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02,26.5,26.51,25.02,25.37,14246046,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03,25.47,25.51,24.51,25.27,8616277,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-04,25.33,25.85,25.07,25.83,6524685,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-07,25.8,26.06,25.52,25.83,5876908,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-08,25.56,26.8,25.45,26.26,9049444,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-09,26.78,27.33,26.69,27.07,8191541,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-10,26.68,27.25,26.5,27.18,7095959,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-11,27.63,28.02,27.34,27.36,7531394,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-14,27.37,27.66,27.14,27.61,3190555,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-15,27.63,28.37,27.28,28.27,7047547,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-16,28.33,28.81,28.03,28.05,6373517,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-17,28.31,28.44,27.85,27.93,6710008,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-18,27.8,28.32,27.7,28.22,5693560,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-21,28.51,28.91,28.43,28.62,6789511,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-22,28.5,28.69,27.82,28.26,8093942,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-23,28.25,28.4,27.88,28.29,8437075,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-24,29.27,29.85,28.49,29.41,17963268,USD,Positive,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-25,29.4,30.89,29.3,30.86,13835748,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-28,31.0,31.67,31.0,31.36,10298515,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-29,31.42,31.49,30.68,30.92,6843245,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-30,30.77,30.94,29.93,30.29,10356079,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-31,30.07,30.21,29.46,30.06,8779591,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-01,30.3,30.61,30.02,30.56,8270943,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-04,30.71,30.99,30.47,30.95,5888649,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-05,31.0,31.58,30.91,31.18,5500164,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-06,31.17,31.19,30.65,30.96,4270307,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-07,31.21,31.44,30.75,30.89,6342457,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-08,30.72,30.85,29.96,30.76,6352970,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-11,30.54,30.75,30.2,30.59,4110020,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-12,30.58,30.67,29.4,29.52,8663841,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-13,29.03,29.16,28.57,28.66,7179903,USD,Negative,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-14,28.75,28.9,28.46,28.77,4393223,USD,Positive,Negative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-15,28.95,29.2,28.8,28.86,4551993,USD,Negative,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
